,map,lang,speaker,text,nouns
4406,2,es,bot,"ahora, pasa por el sur, entre los viejitos y una rama de madera. vas a llegar a un arbusto verde junto al extremo de esa rama de madera",el sur
4407,2,es,bot,"ahora, pasa por el sur, entre los viejitos y una rama de madera. vas a llegar a un arbusto verde junto al extremo de esa rama de madera",", entre los viejitos"
4408,2,es,bot,"ahora, pasa por el sur, entre los viejitos y una rama de madera. vas a llegar a un arbusto verde junto al extremo de esa rama de madera",una rama
4409,2,es,bot,"ahora, pasa por el sur, entre los viejitos y una rama de madera. vas a llegar a un arbusto verde junto al extremo de esa rama de madera",madera
4410,2,es,bot,"ahora, pasa por el sur, entre los viejitos y una rama de madera. vas a llegar a un arbusto verde junto al extremo de esa rama de madera",un arbusto verde
4411,2,es,bot,"ahora, pasa por el sur, entre los viejitos y una rama de madera. vas a llegar a un arbusto verde junto al extremo de esa rama de madera",junto al extremo
4412,2,es,bot,"ahora, pasa por el sur, entre los viejitos y una rama de madera. vas a llegar a un arbusto verde junto al extremo de esa rama de madera",esa rama
4413,2,es,bot,"ahora, pasa por el sur, entre los viejitos y una rama de madera. vas a llegar a un arbusto verde junto al extremo de esa rama de madera",madera
4414,2,eng,bot,"brilliant! Now, walk east between the wooden branch and the bush",the wooden branch
4415,2,eng,bot,"brilliant! Now, walk east between the wooden branch and the bush",the bush
4416,2,eng,bot,"awesome! do you see a little brown deer a few steps away, to the east? that's our next stop",a little brown deer
4417,2,eng,bot,"awesome! do you see a little brown deer a few steps away, to the east? that's our next stop",steps
4418,2,eng,bot,"awesome! do you see a little brown deer a few steps away, to the east? that's our next stop",the east
4419,2,eng,bot,"awesome! do you see a little brown deer a few steps away, to the east? that's our next stop",our next stop
4420,2,es,bot,¡excelente trabajo! ese ciervo es nuestro objetivo final,¡excelente trabajo
4421,2,es,bot,¡excelente trabajo! ese ciervo es nuestro objetivo final,ese ciervo
4422,2,es,bot,¡excelente trabajo! ese ciervo es nuestro objetivo final,objetivo
4423,2,eng,bot,you nailed it friend! thanks for playing along!,friend
4424,2,eng,bot,you nailed it friend! thanks for playing along!,thanks
4425,3,eng,bot,awesome! i'm next to the tent up north,the tent
4426,3,eng,bot,awesome! i'm next to the tent up north,north
4427,3,es,bot,"¿Hacia dónde debo dirigirme primero, amigo?",", amigo"
4428,3,es,human,vees el perro?,el perro
4429,3,es,bot,"sí, está al sur delante de mí, a la izquierda de la hoguera",sur
4430,3,es,bot,"sí, está al sur delante de mí, a la izquierda de la hoguera",", a la izquierda"
4431,3,es,bot,"sí, está al sur delante de mí, a la izquierda de la hoguera",la hoguera
4432,3,es,human,dale la vuelta al perro y ve hacia el carro ,la vuelta
4433,3,es,human,dale la vuelta al perro y ve hacia el carro ,perro
4434,3,es,human,dale la vuelta al perro y ve hacia el carro ,el carro
4435,3,eng,bot,gotcha! i’m heading toward the blue car passing by the dog,gotcha
4436,3,eng,bot,gotcha! i’m heading toward the blue car passing by the dog,the blue car
4437,3,eng,bot,gotcha! i’m heading toward the blue car passing by the dog,the dog
4438,3,es,bot,"¿Qué sigue, amigo?",", amigo"
4439,3,eng,bot,"i try, bud! okay, i'm at the telescope now",the telescope
4440,3,eng,human,right now take that uturn towards the house sorrounded by rocks,that uturn
4441,3,eng,human,right now take that uturn towards the house sorrounded by rocks,the house
4442,3,eng,human,right now take that uturn towards the house sorrounded by rocks,rocks
4443,3,eng,bot,"alright, making a u-turn towards the house",a u
4444,3,eng,bot,"alright, making a u-turn towards the house",-
4445,3,eng,bot,"alright, making a u-turn towards the house",turn
4446,3,eng,bot,"alright, making a u-turn towards the house",the house
4447,3,eng,human,go right in between the middle section from the east into the house,the middle section
4448,3,eng,human,go right in between the middle section from the east into the house,the east
4449,3,eng,human,go right in between the middle section from the east into the house,the house
4450,3,eng,bot,"okay, heading east now and walking right between the middle section to the house",the middle section
4451,3,eng,bot,"okay, heading east now and walking right between the middle section to the house",the house
4452,3,es,bot,¡he llegado! *finalizado*,*
4453,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",la primera palmera
4454,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",suroeste
4455,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",la derecha
4456,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",la segunda palmera
4457,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",gira
4458,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",la izquierda
4459,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",la tercera palmera
4460,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",dirígete
4461,4,es,bot,"¡genial! primero, ve debajo de la primera palmera al suroeste, gira a la derecha y cruza la segunda palmera, después, gira bruscamente a la izquierda antes de la tercera palmera y dirígete al sur",sur
4462,4,eng,bot,"now go to the left of the brown puppy, turn a little to the left and then to the right, always heading south",the left
4463,4,eng,bot,"now go to the left of the brown puppy, turn a little to the left and then to the right, always heading south",the brown puppy
4464,4,eng,bot,"now go to the left of the brown puppy, turn a little to the left and then to the right, always heading south",the left
4465,4,eng,bot,"now go to the left of the brown puppy, turn a little to the left and then to the right, always heading south",the right
4466,4,eng,bot,perfect! your next step is to pass between a big rock on the left and a small one on the right,your next step
4467,4,eng,bot,perfect! your next step is to pass between a big rock on the left and a small one on the right,a big rock
4468,4,eng,bot,perfect! your next step is to pass between a big rock on the left and a small one on the right,the left
4469,4,eng,bot,perfect! your next step is to pass between a big rock on the left and a small one on the right,the right
4470,4,eng,bot,"awesome, you're doing great! now, when you're facing a large red crab, just turn right",a large red crab
4471,4,eng,bot,"keep going along the big rock, heading west in the water. you're doing splendidly!",the big rock
4472,4,eng,bot,"keep going along the big rock, heading west in the water. you're doing splendidly!",the water
4473,4,eng,bot,"super! now, move to the third rock",the third rock
4474,4,es,bot,"Una vez que vea un tiburón, gire bruscamente a la derecha. ¡No te preocupes, el tiburón no te morderá!",vez
4475,4,es,bot,"Una vez que vea un tiburón, gire bruscamente a la derecha. ¡No te preocupes, el tiburón no te morderá!",un tiburón
4476,4,es,bot,"Una vez que vea un tiburón, gire bruscamente a la derecha. ¡No te preocupes, el tiburón no te morderá!",la derecha
4477,4,es,bot,"Una vez que vea un tiburón, gire bruscamente a la derecha. ¡No te preocupes, el tiburón no te morderá!",el tiburón
4478,4,es,bot,"bien hecho! ahora regresa a tierra, cruza entre la roca mediana y esa pelota, luego continúa hacia el norte",tierra
4479,4,es,bot,"bien hecho! ahora regresa a tierra, cruza entre la roca mediana y esa pelota, luego continúa hacia el norte",la roca mediana
4480,4,es,bot,"bien hecho! ahora regresa a tierra, cruza entre la roca mediana y esa pelota, luego continúa hacia el norte",esa pelota
4481,4,es,bot,"bien hecho! ahora regresa a tierra, cruza entre la roca mediana y esa pelota, luego continúa hacia el norte",el norte
4482,4,es,bot,perfecto! ahora simplemente desvíate un poco a la izquierda y dirígete al noroeste,la izquierda
4483,4,es,bot,perfecto! ahora simplemente desvíate un poco a la izquierda y dirígete al noroeste,dirígete
4484,4,es,bot,vas a pasar entre una tienda roja a la izquierda y un altavoz más grande a la derecha. hazlo genial!,una tienda roja
4485,4,es,bot,vas a pasar entre una tienda roja a la izquierda y un altavoz más grande a la derecha. hazlo genial!,la izquierda
4486,4,es,bot,vas a pasar entre una tienda roja a la izquierda y un altavoz más grande a la derecha. hazlo genial!,un altavoz
4487,4,es,bot,vas a pasar entre una tienda roja a la izquierda y un altavoz más grande a la derecha. hazlo genial!,la derecha
4488,4,eng,bot,now comes the fun part,the fun part
4489,4,eng,bot,"walk in an arc around the tent and then head south towards the sea. but be careful! don't reach the water, just at the shore you have to turn right",an arc
4490,4,eng,bot,"walk in an arc around the tent and then head south towards the sea. but be careful! don't reach the water, just at the shore you have to turn right",the tent
4491,4,eng,bot,"walk in an arc around the tent and then head south towards the sea. but be careful! don't reach the water, just at the shore you have to turn right",the sea
4492,4,eng,bot,"walk in an arc around the tent and then head south towards the sea. but be careful! don't reach the water, just at the shore you have to turn right",the water
4493,4,eng,bot,"walk in an arc around the tent and then head south towards the sea. but be careful! don't reach the water, just at the shore you have to turn right",the shore
4494,4,eng,bot,"yes, there's a bit more",bit
4495,4,eng,bot,"almost done! now turn 90 degrees to your right, or north, move alongside that kayak until you reach a small green bush",90 degrees
4496,4,eng,bot,"almost done! now turn 90 degrees to your right, or north, move alongside that kayak until you reach a small green bush",your right
4497,4,eng,bot,"almost done! now turn 90 degrees to your right, or north, move alongside that kayak until you reach a small green bush",north
4498,4,eng,bot,"almost done! now turn 90 degrees to your right, or north, move alongside that kayak until you reach a small green bush",that kayak
4499,4,eng,bot,"almost done! now turn 90 degrees to your right, or north, move alongside that kayak until you reach a small green bush",a small green bush
4500,4,eng,human,im in front of the bush,front
4501,4,eng,human,im in front of the bush,the bush
4502,1,es,bot,"hey, q tal? empezamos el juego?",tal
4503,1,es,bot,"hey, q tal? empezamos el juego?",el juego
4504,1,es,bot,"genial! me encuentro en el punto de partida del mapa, veo que a mi izquierda hay una ramita que conduce a una isla pequeña con un tigre",el punto
4505,1,es,bot,"genial! me encuentro en el punto de partida del mapa, veo que a mi izquierda hay una ramita que conduce a una isla pequeña con un tigre",partida
4506,1,es,bot,"genial! me encuentro en el punto de partida del mapa, veo que a mi izquierda hay una ramita que conduce a una isla pequeña con un tigre",mapa
4507,1,es,bot,"genial! me encuentro en el punto de partida del mapa, veo que a mi izquierda hay una ramita que conduce a una isla pequeña con un tigre",mi izquierda
4508,1,es,bot,"genial! me encuentro en el punto de partida del mapa, veo que a mi izquierda hay una ramita que conduce a una isla pequeña con un tigre",una ramita
4509,1,es,bot,"genial! me encuentro en el punto de partida del mapa, veo que a mi izquierda hay una ramita que conduce a una isla pequeña con un tigre",una isla pequeña
4510,1,es,bot,"genial! me encuentro en el punto de partida del mapa, veo que a mi izquierda hay una ramita que conduce a una isla pequeña con un tigre",un tigre
4511,1,es,human,esa es la ruta correcta,ruta
4512,1,es,bot,"¡perfecto! ahora, estoy en la isla con el tigre",la isla
4513,1,es,bot,"¡perfecto! ahora, estoy en la isla con el tigre",el tigre
4514,1,es,bot,"¿dónde voy después, amigo?",", amigo"
