,map,lang,speaker,text,nouns
4523,2,es,bot,"¡perfecto! ahora, da unos pasos hacia el sur, entre los abuelitos y otra rama de madera que verás allí",unos pasos
4524,2,es,bot,"¡perfecto! ahora, da unos pasos hacia el sur, entre los abuelitos y otra rama de madera que verás allí",el sur
4525,2,es,bot,"¡perfecto! ahora, da unos pasos hacia el sur, entre los abuelitos y otra rama de madera que verás allí",los abuelitos
4526,2,es,bot,"¡perfecto! ahora, da unos pasos hacia el sur, entre los abuelitos y otra rama de madera que verás allí",madera
4527,2,es,bot,"muy bien, ahora estás buscando un arbusto verde que está justo al lado del final de esa rama de madera",madera
4528,2,es,bot,"¡genial! ahora ve hacia el este, entre la rama y el arbusto",el este
4529,2,es,bot,"¡genial! ahora ve hacia el este, entre la rama y el arbusto",la rama
4530,2,es,bot,"¡genial! ahora ve hacia el este, entre la rama y el arbusto",el arbusto
4531,2,es,human,"Si, veo a un cierbo.",un cierbo
4532,3,es,human,"Esta en la carpa, no?  Salga y camine hacia el perrito.",la carpa
4533,3,es,bot,"listo amigo, estoy junto al perrito, ahora qué?",amigo
4534,3,es,bot,"listo amigo, estoy junto al perrito, ahora qué?",el perrito
4535,3,es,human,Vaya hacia su izquierda y pase la fogata hacia el coche azul.,su izquierda
4536,3,es,human,Vaya hacia su izquierda y pase la fogata hacia el coche azul.,la fogata
4537,3,es,bot,"de acuerdo, ya estoy en el coche azul",acuerdo
4538,3,es,human,Sigue llendo hacia el sur hasta llegar al telescopio.,el sur
4539,3,es,human,Sigue llendo hacia el sur hasta llegar al telescopio.,el telescopio
4540,3,es,bot,"aquí estoy, en el telescopio azul, parece que hay unas rocas y una casa a la izquierda, voy allá?",unas rocas
4541,3,es,bot,"aquí estoy, en el telescopio azul, parece que hay unas rocas y una casa a la izquierda, voy allá?",una casa
4542,3,es,bot,"aquí estoy, en el telescopio azul, parece que hay unas rocas y una casa a la izquierda, voy allá?",la izquierda
4543,3,es,bot,ya llegué a la casa,la casa
4544,3,es,bot,*finished* es todo verdad?,*finished*
4545,3,es,bot,*finished* es todo verdad?,todo verdad
4546,4,es,bot,"primero, ve hacia al suroeste bajo la primera palmera",a el suroeste
4547,4,es,bot,"dobla a la derecha cruzando la segunda y antes de llegar a la tercera palmera, gira bruscamente a la izquierda. continua al sur",la derecha
4548,4,es,bot,"dobla a la derecha cruzando la segunda y antes de llegar a la tercera palmera, gira bruscamente a la izquierda. continua al sur",la izquierda
4549,4,es,human,Estoy sobre una piedra cerca de un cangrejo.,un cangrejo
4550,4,es,bot,"perfecto, ahora dirígete a la izquierda y ve hacia el sur, justo al lado de un cachorrito de color marrón",la izquierda
4551,4,es,bot,"perfecto, ahora dirígete a la izquierda y ve hacia el sur, justo al lado de un cachorrito de color marrón",el sur
4552,4,es,bot,"perfecto, ahora dirígete a la izquierda y ve hacia el sur, justo al lado de un cachorrito de color marrón",el lado
4553,4,es,human,Veo una pelota.,una pelota
4554,4,es,bot,"antes, quisiera que te muevas entre esa roca grande a tu izquierda y la pequeñita a tu derecha. ve hasta llegar al agua",tu izquierda
4555,4,es,bot,"antes, quisiera que te muevas entre esa roca grande a tu izquierda y la pequeñita a tu derecha. ve hasta llegar al agua",tu derecha
4556,4,es,human,Estoy a la orilla del agua.  Y ahora?,el agua
4557,4,es,bot,luego gira a la derecha bordeando esa roca grande. continúa hacia el oeste,la derecha
4558,4,es,human,Pase al cangrejo.  Para donde voy?,a el cangrejo
4559,4,es,bot,"¡estás haciendo un buen trabajo! ahora, cuando veas al tiburón, haz un giro acentuado a la derecha",a el tiburón
4560,4,es,bot,"¡estás haciendo un buen trabajo! ahora, cuando veas al tiburón, haz un giro acentuado a la derecha",la derecha
4561,4,es,human,Veo una carpa.,una carpa
4562,4,es,bot,"excelente, pero vuelve a la tierra primero",la tierra
4563,4,es,bot,"cruza entre la roca mediana y esa pelota azul-amarillo-blanca que ves, luego sigue al norte",el norte
4564,4,es,human,Veo una luz de trafico.,trafico
4565,4,es,bot,pasa entre esa carpa roja a tu izquierda y el altavoz grande a tu derecha,tu izquierda
4566,4,es,bot,pasa entre esa carpa roja a tu izquierda y el altavoz grande a tu derecha,tu derecha
4567,4,es,bot,"muy bien! después, rodea la tienda trazando una curva, como si estuvieras dibujando un arco",la tienda
4568,4,es,bot,"muy bien! después, rodea la tienda trazando una curva, como si estuvieras dibujando un arco",una curva
4569,4,es,bot,"muy bien! después, rodea la tienda trazando una curva, como si estuvieras dibujando un arco",un arco
4570,4,es,bot,"fantástico! ahora dirígete hacia el sur, pero no llegues al mar esta vez",el sur
4571,4,es,bot,"fantástico! ahora dirígete hacia el sur, pero no llegues al mar esta vez",el mar
4572,4,es,bot,"fantástico! ahora dirígete hacia el sur, pero no llegues al mar esta vez",esta vez
4573,4,es,bot,"justo ahí, camina hacia el oeste pasando por debajo de esa canoa roja",el oeste
4574,4,es,bot,"ahora, gira 90 grados a la derecha (hacia el norte), camina junto a la canoa y llegarás a un pequeño arbusto verde",90 grados
4575,4,es,bot,"ahora, gira 90 grados a la derecha (hacia el norte), camina junto a la canoa y llegarás a un pequeño arbusto verde",la derecha
4576,4,es,bot,"ahora, gira 90 grados a la derecha (hacia el norte), camina junto a la canoa y llegarás a un pequeño arbusto verde",el norte
4577,4,es,bot,"ahora, gira 90 grados a la derecha (hacia el norte), camina junto a la canoa y llegarás a un pequeño arbusto verde",la canoa
4578,1,eng,bot,"where to now, friend?",friend
4579,1,eng,human,go right to the right uppermost island to pick the map,the right uppermost island
4580,1,eng,human,go right to the right uppermost island to pick the map,the map
4581,1,es,bot,"Te tengo, veo una pequeña isla con una mariposa.",una mariposa
4582,1,es,human,"no, la isla a tu izquierda",tu izquierda
4583,1,es,bot,"gotcha, moviéndome a la izquierda, tengo este loro chillón en la vista! ¿adónde a partir de aquí?",la izquierda
4584,1,es,bot,"gotcha, moviéndome a la izquierda, tengo este loro chillón en la vista! ¿adónde a partir de aquí?",este loro
4585,1,es,bot,"gotcha, moviéndome a la izquierda, tengo este loro chillón en la vista! ¿adónde a partir de aquí?",la vista
4586,1,es,bot,"gotcha, moviéndome a la izquierda, tengo este loro chillón en la vista! ¿adónde a partir de aquí?",partir
4587,1,es,human,camina a tu izquierda por el camino empedrado,tu izquierda
4588,1,es,bot,"entendido, estoy caminando hacia la izquierda y ahora veo a un elefante",la izquierda
4589,1,es,bot,"entendido, estoy caminando hacia la izquierda y ahora veo a un elefante",un elefante
4590,1,es,bot,¿sigo caminando en la misma dirección o cambio de rumbo?,la misma dirección
4591,1,es,bot,¿sigo caminando en la misma dirección o cambio de rumbo?,rumbo
4592,1,es,human,"no, gira a tu mano izquieda y veras un puente hecho de piedras",veras
4593,1,es,human,"no, gira a tu mano izquieda y veras un puente hecho de piedras",piedras
4594,1,eng,bot,"well, I'm crossing the stone bridge and I see three rocks, a toad and a crocodile",the stone bridge
4595,1,eng,bot,"well, I'm crossing the stone bridge and I see three rocks, a toad and a crocodile",a toad
4596,1,eng,bot,"well, I'm crossing the stone bridge and I see three rocks, a toad and a crocodile",a crocodile
4597,1,es,bot,"bien, estoy moviéndome a la izquierda y de nuevo veo al mismo elefante! oh, y también veo una jirafa a mi derecha",la izquierda
4598,1,es,bot,"bien, estoy moviéndome a la izquierda y de nuevo veo al mismo elefante! oh, y también veo una jirafa a mi derecha",una jirafa
4599,1,es,bot,"bien, estoy moviéndome a la izquierda y de nuevo veo al mismo elefante! oh, y también veo una jirafa a mi derecha",mi derecha
4600,1,es,human,pasa a la jirafa y veras un tronco atraveando a la siguiente isla,la jirafa
4601,1,es,human,pasa a la jirafa y veras un tronco atraveando a la siguiente isla,un tronco
4602,1,es,bot,"vale, pasé la jirafa y estoy viendo un tronco hacia el oeste y una serpiente al sureste",la jirafa
4603,1,es,bot,"vale, pasé la jirafa y estoy viendo un tronco hacia el oeste y una serpiente al sureste",un tronco
4604,1,es,bot,"vale, pasé la jirafa y estoy viendo un tronco hacia el oeste y una serpiente al sureste",el oeste
4605,1,es,bot,"vale, pasé la jirafa y estoy viendo un tronco hacia el oeste y una serpiente al sureste",una serpiente
4606,1,es,bot,"vale, pasé la jirafa y estoy viendo un tronco hacia el oeste y una serpiente al sureste",el sureste
4607,1,es,human,continua derecho y encontraras el tesoro!,derecho
4608,1,es,human,continua derecho y encontraras el tesoro!,el tesoro
4609,2,eng,bot,you're going back over that trail again. let's get closer to that cute white dog. ,that trail
4610,2,eng,human,"Ok so I'm at the white dog, next to a bench. There's a log across this place and the other shore.",the white dog
4611,2,eng,human,"Ok so I'm at the white dog, next to a bench. There's a log across this place and the other shore.",a bench
4612,2,eng,bot,"great work! now, we're going to cross over that branch to the south. march on straight, there's a surprise ahead",great work !
4613,2,eng,bot,"you'll see another white dog, chillin' next to a checkered picnic mat. sound good?",another white dog
4614,2,eng,bot,"you'll see another white dog, chillin' next to a checkered picnic mat. sound good?",chillin
4615,2,eng,bot,"you'll see another white dog, chillin' next to a checkered picnic mat. sound good?",a checkered picnic mat
4616,2,eng,bot,"first, let's do a little circle around this green bush on your right. don't touch it though. too prickly!",a little circle
4617,2,eng,bot,"first, let's do a little circle around this green bush on your right. don't touch it though. too prickly!",this green bush
4618,2,eng,bot,"carry on north until you see a green bush, then let's slalom it from the right without touching. then, ready for some flower action? we're heading to the florist stand",a green bush
4619,2,eng,bot,"carry on north until you see a green bush, then let's slalom it from the right without touching. then, ready for some flower action? we're heading to the florist stand",the right
4620,2,eng,human,"Ok at the florist stand now. There's a bridge to the left, and a vegetable stand past it.",the florist stand
4621,2,es,bot,¿Ese puente se acerca? ese es tu camino. ¡pásalo y tomemos un poco de aire fresco!,Ese puente
4622,2,es,bot,¿Ese puente se acerca? ese es tu camino. ¡pásalo y tomemos un poco de aire fresco!,tu camino
4623,2,eng,bot,"magic! okay, just past the bridge you'll see a couple of elderly folks on a bench, probably immersed in the daily news",magic !
4624,2,eng,human,"Ok, I'm standing in front of the elderly couple. Where to now?",front
4625,2,eng,human,"Ok, I'm standing in front of the elderly couple. Where to now?",the elderly couple
4626,2,es,bot,estás buscando un arbusto verde al lado del final de la rama. ¿Míralo?,la rama
4627,2,es,human,Hay tres arbustos verdes; el mas grande esta alineado con la rama.,la rama
4628,2,eng,bot,it's a bit of a squeeze but you've got this!,a bit
4629,2,eng,bot,it's a bit of a squeeze but you've got this!,a squeeze
4630,2,es,bot,fantástico! sigue por unos pasos más al este y hazte amigo de un joven ciervo marrón,a el este
4631,2,es,bot,fantástico! sigue por unos pasos más al este y hazte amigo de un joven ciervo marrón,amigo
4632,2,es,bot,"¡eso es todo, amigo!",", amigo"
4633,3,eng,human,"go straight down until you meet a dog. Past the dog, you should see a road.",a dog
4634,3,eng,bot,"got it, i see the dog",the dog
4635,3,eng,bot,should i follow the road towards the red mushroom or the fire?,the road
4636,3,eng,bot,should i follow the road towards the red mushroom or the fire?,the red mushroom
4637,3,eng,bot,should i follow the road towards the red mushroom or the fire?,the fire
4638,3,eng,human,"The fire. Then, go in between the fire and a bush, then walk towards the mushrooms.",The fire .
4639,3,es,bot,"¡Muy bien, pasé el fuego y me dirigí hacia los hongos ahora! ¿Qué sigue, amigo?",el fuego
4640,3,es,bot,"¡Muy bien, pasé el fuego y me dirigí hacia los hongos ahora! ¿Qué sigue, amigo?",los hongos
4641,3,es,human,"acercate al carro azul, Y luego sigue el camino hasta encontrar el cruce de caminos",el camino
4642,3,es,human,"acercate al carro azul, Y luego sigue el camino hasta encontrar el cruce de caminos",caminos
4643,3,es,bot,"listo, estoy en el carro azul, y veo el cruce",el cruce
4644,3,es,human,Prosigue hacia la izquierda. Camina hasta que veas un telescopio.,la izquierda
4645,3,es,human,"Pasate entre el telescopio y un arbusto, y continua a tu mano derecha",el telescopio
4646,3,es,human,"Pasate entre el telescopio y un arbusto, y continua a tu mano derecha",un arbusto
4647,3,es,bot,"hecho, camino a la derecha ahora",la derecha
4648,3,es,human,"Si, estas buscando una cabana que esta en la cima de un afloramiento",un afloramiento
4649,3,es,bot,¡lo encontré! estoy en la casa de madera rodeada de rocas,madera
4650,3,es,bot,¡lo encontré! estoy en la casa de madera rodeada de rocas,rocas
4651,4,es,bot,"hey, q tal? empezamos el juego?",el juego
4652,4,es,bot,"¡perfecto! ahora, camina hacia el suroeste debajo de la primera palmera, luego gira a la derecha y cruza la segunda palmera",el suroeste
4653,4,es,bot,"¡perfecto! ahora, camina hacia el suroeste debajo de la primera palmera, luego gira a la derecha y cruza la segunda palmera",la derecha
4654,4,es,bot,luego da una vuelta pronunciada a la izquierda antes de llegar a la tercera palmera y sigue hacia el sur,la izquierda
4655,4,es,bot,luego da una vuelta pronunciada a la izquierda antes de llegar a la tercera palmera y sigue hacia el sur,el sur
4656,4,es,bot,"muy bien, pasa por la izquierda del perrito",el perrito
4657,4,es,bot,"luego haz un pequeño giro hacia la izquierda y después, a la derecha hacia el sur",la izquierda
4658,4,es,bot,"luego haz un pequeño giro hacia la izquierda y después, a la derecha hacia el sur",la derecha
4659,4,es,bot,"luego haz un pequeño giro hacia la izquierda y después, a la derecha hacia el sur",el sur
4660,4,eng,bot,"don't worry about the ball, you should see a couple of rocks, a big one to the west and a small one to the east",the ball
